 >>>>       1           64
     -1.23369      0.57102      0.84379      1.11967      0.39391     -0.03178      0.00044      2.11894
     -1.30575      0.47023      0.87503      1.12503      0.39586     -0.03276      0.00052      2.18387
     -1.36399      0.36089      0.90627      1.12937      0.39742     -0.03354      0.00058      2.23626
     -1.40686      0.24465      0.93752      1.13258      0.39901     -0.03413      0.00063      2.27513
     -1.43313      0.12358      0.96876      1.13444      0.39907     -0.03455      0.00066      2.30360
     -1.44195      0.00000      1.00000      1.13516      0.40018     -0.03463      0.00067      2.30865
     -1.43313     -0.12358      1.03124      1.13444      0.39907     -0.03455      0.00066      2.30360
     -1.40686     -0.24465      1.06248      1.13258      0.39901     -0.03413      0.00063      2.27513
     -1.36399     -0.36089      1.09373      1.12937      0.39742     -0.03354      0.00058      2.23626
     -1.30575     -0.47023      1.12497      1.12503      0.39586     -0.03276      0.00052      2.18387
     -1.23369     -0.57102      1.15621      1.11967      0.39391     -0.03178      0.00044      2.11894
     -1.14962     -0.66203      1.18745      1.11346      0.39174     -0.03065      0.00035      2.04311
     -1.05542     -0.74251      1.21870      1.10659      0.38943     -0.02938      0.00025      1.95852
     -0.95296     -0.81220      1.24995      1.09930      0.38712     -0.02802      0.00016      1.86780
     -0.84400     -0.87121      1.28120      1.09186      0.38490     -0.02661      0.00006      1.77405
     -0.73008     -0.92001      1.31245      1.08454      0.38287     -0.02521     -0.00003      1.68084
     -0.61253     -0.95929      1.34370      1.07766      0.38113     -0.02388     -0.00011      1.59208
     -0.49242     -0.98985      1.37496      1.07151      0.37970     -0.02268     -0.00018      1.51188
     -0.37055     -1.01254      1.40621      1.06638      0.37862     -0.02166     -0.00023      1.44428
     -0.24757     -1.02813      1.43748      1.06252      0.37786     -0.02089     -0.00028      1.39296
     -0.12394     -1.03722      1.46874      1.06012      0.37745     -0.02041     -0.00030      1.36088
      0.00000     -1.04021      1.50000      1.05930      0.37727     -0.02025     -0.00031      1.35026
